CandidateID,QueryID,Title,Year,DOI,SourceID,PrimaryURL,Decision,Reason,EvidenceLevel
C0338,F20,Transducing Language Models,2026,https://doi.org/10.48550/arxiv.2603.05193,https://openalex.org/W7134076994,https://researchprofiles.ku.dk/da/publications/93b37293-4173-4165-8a92-73b27adc781c,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0339,F20,Communication-Efficient Verifiable Attention for LLM Inference,2026,,https://openalex.org/W7165065514,https://arxiv.org/abs/2606.16352,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0340,F21,QUANTUM ESPRESSO: a modular and open-source software project for quantum simulations of materials,2009,https://doi.org/10.1088/0953-8984/21/39/395502,https://openalex.org/W2120145199,https://doi.org/10.1088/0953-8984/21/39/395502,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0341,F21,Random-matrix theory of quantum transport,1997,https://doi.org/10.1103/revmodphys.69.731,https://openalex.org/W2092583264,https://doi.org/10.1103/revmodphys.69.731,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0342,F21,Variational quantum algorithms,2021,https://doi.org/10.1038/s42254-021-00348-9,https://openalex.org/W3111162498,https://doi.org/10.1038/s42254-021-00348-9,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0343,F21,Spins in few-electron quantum dots,2007,https://doi.org/10.1103/revmodphys.79.1217,https://openalex.org/W2147195941,https://doi.org/10.1103/revmodphys.79.1217,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0344,F21,Properties and uses of the Wilson flow in lattice QCD,2010,https://doi.org/10.1007/jhep08(2010)071,https://openalex.org/W2112561880,https://doi.org/10.1007/jhep08(2010)071,include_screen,Title matches LFT/sampler scope.,metadata
C0345,F21,Electronic structure of quantum dots,2002,https://doi.org/10.1103/revmodphys.74.1283,https://openalex.org/W1998674391,https://doi.org/10.1103/revmodphys.74.1283,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0346,F21,Circuit complexity in quantum field theory,2017,https://doi.org/10.1007/jhep10(2017)107,https://openalex.org/W2739908270,https://doi.org/10.1007/jhep10(2017)107,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0347,F21,T T ¯ $$ \mathrm{T}\overline{\mathrm{T}} $$ -deformed 2D quantum field theories,2016,https://doi.org/10.1007/jhep10(2016)112,https://openalex.org/W2507784384,https://doi.org/10.1007/jhep10(2016)112,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0348,F21,Finite-Temperature Field Theory: Principles and Applications,2009,https://doi.org/10.1017/9781009401968,https://openalex.org/W1496230809,http://bvbr.bib-bvb.de:8991/F?func=service&amp;doc_library=BVB01&amp;local_base=BVB01&amp;doc_number=014657161&amp;sequence=000002&amp;line_number=0001&amp;func_code=DB_RECORDS&amp;service_type=MEDIA,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0349,F21,Quantum trajectories and open many-body quantum systems,2014,https://doi.org/10.1080/00018732.2014.933502,https://openalex.org/W1972316072,https://doi.org/10.1080/00018732.2014.933502,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0350,F21,The classical-quantum boundary for correlations: Discord and related measures,2012,https://doi.org/10.1103/revmodphys.84.1655,https://openalex.org/W2082014836,https://doi.org/10.1103/revmodphys.84.1655,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0351,F21,Lattice-Gas Cellular Automata and Lattice Boltzmann Models: An Introduction,2000,https://doi.org/10.1007/b72010,https://openalex.org/W1496686022,,include_screen,Title matches LFT/sampler scope.,metadata
C0352,F21,The Asymptotic Safety Scenario in Quantum Gravity,2006,https://doi.org/10.12942/lrr-2006-5,https://openalex.org/W2134583661,https://doi.org/10.12942/lrr-2006-5,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0353,F21,Effective-field theories for heavy quarkonium,2005,https://doi.org/10.1103/revmodphys.77.1423,https://openalex.org/W1997514584,https://doi.org/10.1103/revmodphys.77.1423,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0354,F21,W symmetry in conformal field theory,1993,https://doi.org/10.1016/0370-1573(93)90111-p,https://openalex.org/W2153829371,https://doi.org/10.1016/0370-1573(93)90111-p,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0355,F21,Equivariant Flow-Based Sampling for Lattice Gauge Theory,2020,https://doi.org/10.1103/physrevlett.125.121601,https://openalex.org/W3012274818,https://doi.org/10.1103/physrevlett.125.121601,include_screen,Title matches LFT/sampler scope.,metadata
C0356,F21,Minimal Length Scale Scenarios for Quantum Gravity,2013,https://doi.org/10.12942/lrr-2013-2,https://openalex.org/W2142319084,https://doi.org/10.12942/lrr-2013-2,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0357,F21,"Theory of ferromagnetic (III,Mn)V semiconductors",2006,https://doi.org/10.1103/revmodphys.78.809,https://openalex.org/W2084790184,https://doi.org/10.1103/revmodphys.78.809,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0358,F22,Stochastic Approximation Beyond Gradient for Signal Processing and Machine Learning,2023,https://doi.org/10.1109/tsp.2023.3301121,https://openalex.org/W4321004928,https://doi.org/10.1109/tsp.2023.3301121,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0359,F22,Aquatic environmental DNA: A review of the macro-organismal biomonitoring revolution,2023,https://doi.org/10.1016/j.scitotenv.2023.162322,https://openalex.org/W4321253950,https://doi.org/10.1016/j.scitotenv.2023.162322,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0360,F22,Flow Matching in Latent Space,2023,https://doi.org/10.48550/arxiv.2307.08698,https://openalex.org/W4384648648,http://arxiv.org/abs/2307.08698,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0361,F22,A spectrum of preferential flow alters solute mobility in soils,2022,https://doi.org/10.1038/s41598-022-08241-w,https://openalex.org/W4220758723,https://doi.org/10.1038/s41598-022-08241-w,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0362,F22,Coupled oscillator cooperativity as a control mechanism in chronobiology,2023,https://doi.org/10.1016/j.cels.2023.04.001,https://openalex.org/W4376880193,https://doi.org/10.1016/j.cels.2023.04.001,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0363,F22,Auxiliary MCMC samplers for parallelisable inference in high-dimensional latent dynamical systems,2025,https://doi.org/10.1214/25-ejs2363,https://openalex.org/W4408718020,https://doi.org/10.1214/25-ejs2363,include_screen,Title matches LFT/sampler scope.,metadata
C0364,F22,Respiratory deposition dose of PM2.5 and PM10 during night and day periods at an urban environment,2023,https://doi.org/10.1007/s11869-023-01405-1,https://openalex.org/W4385664449,https://doi.org/10.1007/s11869-023-01405-1,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0365,F22,Semantic Image Inversion and Editing using Rectified Stochastic Differential Equations,2024,https://doi.org/10.48550/arxiv.2410.10792,https://openalex.org/W4403571383,http://arxiv.org/abs/2410.10792,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0366,F22,A reinforcement learning-based routing algorithm for large street networks,2023,https://doi.org/10.1080/13658816.2023.2279975,https://openalex.org/W4389565663,https://doi.org/10.1080/13658816.2023.2279975,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0367,F22,Systematic review on neural architecture search,2025,https://doi.org/10.1007/s10462-024-11058-w,https://openalex.org/W4406113408,https://doi.org/10.1007/s10462-024-11058-w,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0368,F22,General statistical model shows that macroevolutionary patterns and processes are consistent with Darwinian gradualism,2022,https://doi.org/10.1038/s41467-022-28595-z,https://openalex.org/W4214860593,https://doi.org/10.1038/s41467-022-28595-z,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0369,F22,COLD-Attack: Jailbreaking LLMs with Stealthiness and Controllability,2024,https://doi.org/10.48550/arxiv.2402.08679,https://openalex.org/W4391832496,http://arxiv.org/abs/2402.08679,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0370,F22,CUQIpy: I. Computational uncertainty quantification for inverse problems in Python,2024,https://doi.org/10.1088/1361-6420/ad22e7,https://openalex.org/W4391250369,https://doi.org/10.1088/1361-6420/ad22e7,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0371,F22,Generalization potential of large language models,2024,https://doi.org/10.1007/s00521-024-10827-6,https://openalex.org/W4405463625,https://doi.org/10.1007/s00521-024-10827-6,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0372,F22,"GOCIA: a grand canonical global optimizer for clusters, interfaces, and adsorbates",2024,https://doi.org/10.1039/d4cp03801k,https://openalex.org/W4405181187,https://doi.org/10.1039/d4cp03801k,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0373,F22,Stochastic stratigraphic simulation using image warping from sparse data,2025,https://doi.org/10.3389/fbuil.2025.1651919,https://openalex.org/W4413228023,https://doi.org/10.3389/fbuil.2025.1651919,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0374,F22,Mathematical Modelling of Parasite Dynamics: A Stochastic Simulation-Based Approach and Parameter Estimation via Modified Sequential-Type Approximate Bayesian Computation,2024,https://doi.org/10.1007/s11538-024-01281-5,https://openalex.org/W4394677430,https://doi.org/10.1007/s11538-024-01281-5,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0375,F22,Comparison of two micrometeorological and three enclosure methods for measuring ammonia emission after slurry application in two field experiments,2024,https://doi.org/10.1016/j.agrformet.2024.110077,https://openalex.org/W4399150804,https://doi.org/10.1016/j.agrformet.2024.110077,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0376,F22,"A survey on GANs for computer vision: Recent research, analysis and taxonomy",2023,https://doi.org/10.1016/j.cosrev.2023.100553,https://openalex.org/W4327945465,https://doi.org/10.1016/j.cosrev.2023.100553,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0377,F22,An Overview of Multi-Object Estimation via Labeled Random Finite Set,2024,https://doi.org/10.1109/tsp.2024.3472068,https://openalex.org/W4403094405,https://doi.org/10.1109/tsp.2024.3472068,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0378,F22,Ancient chicken remains reveal the origins of virulence in Marek’s disease virus,2023,https://doi.org/10.1126/science.adg2238,https://openalex.org/W4389722577,https://doi.org/10.1126/science.adg2238,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0379,F22,Investigating the Use of Machine Learning Models to Understand the Drugs Permeability Across Placenta,2023,https://doi.org/10.1109/access.2023.3272987,https://openalex.org/W4381555093,https://doi.org/10.1109/access.2023.3272987,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0380,F22,SARS-CoV-2 and the role of airborne transmission: a systematic review,2021,https://doi.org/10.12688/f1000research.52091.2,https://openalex.org/W4251482531,https://doi.org/10.12688/f1000research.52091.2,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0381,F23,Light propagation and localization in modulated photonic lattices and waveguides,2012,https://doi.org/10.1016/j.physrep.2012.03.005,https://openalex.org/W2059920596,https://doi.org/10.1016/j.physrep.2012.03.005,include_screen,Title matches LFT/sampler scope.,metadata
C0382,F23,Elastic and failure response of imperfect three-dimensional metallic lattices: the role of geometric defects induced by Selective Laser Melting,2017,https://doi.org/10.1016/j.jmps.2017.07.003,https://openalex.org/W2731639076,https://doi.org/10.1016/j.jmps.2017.07.003,include_screen,Title matches LFT/sampler scope.,metadata
C0383,F23,Detecting and mitigating mode-collapse for flow-based sampling of lattice field theories,2023,https://doi.org/10.1103/physrevd.108.114501,https://openalex.org/W4389488975,https://doi.org/10.1103/physrevd.108.114501,include_screen,Title matches LFT/sampler scope.,metadata
C0384,F23,Fast and accurate simulations of calorimeter showers with normalizing flows,2023,https://doi.org/10.1103/physrevd.107.113003,https://openalex.org/W4382395088,https://doi.org/10.1103/physrevd.107.113003,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0385,F23,Semi-global simulations of the magneto-rotational instability in core collapse supernovae,2009,https://doi.org/10.1051/0004-6361/200811323,https://openalex.org/W2095270755,https://doi.org/10.1051/0004-6361/200811323,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0386,F23,Lattice Boltzmann methods for thermal flows: Continuum limit and applications to compressible Rayleigh–Taylor systems,2010,https://doi.org/10.1063/1.3392774,https://openalex.org/W2111523137,https://doi.org/10.1063/1.3392774,include_screen,Title matches LFT/sampler scope.,metadata
C0387,F23,A deep generative model for probabilistic energy forecasting in power systems: normalizing flows,2022,https://doi.org/10.1016/j.apenergy.2021.117871,https://openalex.org/W3203323655,https://orbi.uliege.be/handle/2268/262347,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0388,F23,Neuronal Avalanches in Neocortical Circuits,2003,https://doi.org/10.1523/jneurosci.23-35-11167.2003,https://openalex.org/W2122803078,https://doi.org/10.1523/jneurosci.23-35-11167.2003,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0389,F23,Gap-type dark localized modes in a Bose–Einstein condensate with optical lattices,2019,https://doi.org/10.1117/1.ap.1.4.046004,https://openalex.org/W2970581640,https://doi.org/10.1117/1.ap.1.4.046004,include_screen,Title matches LFT/sampler scope.,metadata
C0390,F23,Growth and collapse of nanovoids in tantalum monocrystals,2010,https://doi.org/10.1016/j.actamat.2010.11.001,https://openalex.org/W2030096216,https://doi.org/10.1016/j.actamat.2010.11.001,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0391,F23,Lattice quantum gravity and asymptotic safety,2017,https://doi.org/10.1103/physrevd.96.064015,https://openalex.org/W2340298049,https://doi.org/10.1103/physrevd.96.064015,include_screen,Title matches LFT/sampler scope.,metadata
C0392,F23,Flow units as dynamic defects in metallic glassy materials,2018,https://doi.org/10.1093/nsr/nwy084,https://openalex.org/W2888599914,https://doi.org/10.1093/nsr/nwy084,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0393,F23,Jamming at zero temperature and zero applied stress: The epitome of disorder,2003,https://doi.org/10.1103/physreve.68.011306,https://openalex.org/W2035178137,https://doi.org/10.1103/physreve.68.011306,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0394,F23,Nucleon axial structure from lattice QCD,2020,https://doi.org/10.1007/jhep05(2020)126,https://openalex.org/W2989775644,https://doi.org/10.1007/jhep05(2020)126,include_screen,Title matches LFT/sampler scope.,metadata
C0395,F23,IrO <i> <sub>x</sub> </i> · <i>n</i> H <sub>2</sub> O with lattice water–assisted oxygen exchange for high-performance proton exchange membrane water electrolyzers,2023,https://doi.org/10.1126/sciadv.adh1718,https://openalex.org/W4381800146,https://doi.org/10.1126/sciadv.adh1718,include_screen,Title matches LFT/sampler scope.,metadata
C0396,F23,Enhanced energy absorption performance of 3D printed 2D auxetic lattices,2023,https://doi.org/10.1016/j.tws.2023.110650,https://openalex.org/W4327545559,https://doi.org/10.1016/j.tws.2023.110650,include_screen,Title matches LFT/sampler scope.,metadata
C0397,F23,Electrochemical Flow-Cell Setup for In Situ X-ray Investigations,2016,https://doi.org/10.1149/2.0201610jes,https://openalex.org/W2496447618,https://doi.org/10.1149/2.0201610jes,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0398,F23,A Review on Factors Affecting the Mechanical Properties of Additively-Manufactured Lattice Structures,2023,https://doi.org/10.1007/s11665-023-08423-1,https://openalex.org/W4381383218,https://doi.org/10.1007/s11665-023-08423-1,include_screen,Title matches LFT/sampler scope.,metadata
C0399,F23,Sampling the lattice Nambu-Goto string using Continuous Normalizing Flows,2024,https://doi.org/10.1007/jhep02(2024)048,https://openalex.org/W4392730905,https://doi.org/10.1007/jhep02(2024)048,include_screen,Title matches LFT/sampler scope.,metadata
C0400,F23,A Global Human Settlement Layer From Optical HR/VHR RS Data: Concept and First Results,2013,https://doi.org/10.1109/jstars.2013.2271445,https://openalex.org/W2181914484,https://doi.org/10.1109/jstars.2013.2271445,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0401,F23,Experimental and Numerical Investigation of a Lattice Structure for Energy Absorption: Application to the Design of an Automotive Crash Absorber,2022,https://doi.org/10.3390/polym14061116,https://openalex.org/W4220689857,https://doi.org/10.3390/polym14061116,include_screen,Title matches LFT/sampler scope.,metadata
C0402,F24,Learning Phonology With Substantive Bias: An Experimental and Computational Study of Velar Palatalization,2006,https://doi.org/10.1207/s15516709cog0000_89,https://openalex.org/W2120159535,https://doi.org/10.1207/s15516709cog0000_89,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0403,F24,Aspects of scaling and scalability for flow-based sampling of lattice QCD,2023,https://doi.org/10.1140/epja/s10050-023-01154-w,https://openalex.org/W4388334765,https://doi.org/10.1140/epja/s10050-023-01154-w,include_screen,Title matches LFT/sampler scope.,metadata
C0404,F24,"Random Fields in Physics, Biology and Data Science",2021,https://doi.org/10.3389/fphy.2021.641859,https://openalex.org/W3154404009,https://doi.org/10.3389/fphy.2021.641859,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0405,F24,Flow-based sampling for fermionic lattice field theories,2021,https://doi.org/10.1103/physrevd.104.114507,https://openalex.org/W3170230818,https://doi.org/10.1103/physrevd.104.114507,include_screen,Title matches LFT/sampler scope.,metadata
C0406,F24,Scaling of stochastic normalizing flows in SU(3) lattice gauge theory,2025,https://doi.org/10.1103/physrevd.111.074517,https://openalex.org/W4409994457,https://doi.org/10.1103/physrevd.111.074517,include_screen,Title matches LFT/sampler scope.,metadata
C0407,F24,Semantic sensor data search in a large-scale federated sensor network,2011,,https://openalex.org/W1575579109,https://oa.upm.es/10294/,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0408,F24,Looking deep into nature: A review of micro-computed tomography in biomimicry,2018,https://doi.org/10.1016/j.actbio.2018.12.014,https://openalex.org/W2903750521,https://doi.org/10.1016/j.actbio.2018.12.014,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0409,F24,Carbon Mineralization in Fractured Mafic and Ultramafic Rocks: A Review,2024,https://doi.org/10.1029/2023rg000815,https://openalex.org/W4404458360,https://doi.org/10.1029/2023rg000815,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0410,F24,Building machines that learn and think like people,2016,https://doi.org/10.1017/s0140525x16001837,https://openalex.org/W2328078142,https://doi.org/10.1017/s0140525x16001837,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0411,F24,Training data selection for accuracy and transferability of interatomic potentials,2022,https://doi.org/10.1038/s41524-022-00872-x,https://openalex.org/W4294292691,https://doi.org/10.1038/s41524-022-00872-x,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0412,F24,Predictive scale-bridging simulations through active learning,2023,https://doi.org/10.1038/s41598-023-42823-6,https://openalex.org/W4387096212,https://doi.org/10.1038/s41598-023-42823-6,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0413,F24,"The Internet of Sounds: Convergent Trends, Insights, and Future Directions",2023,https://doi.org/10.1109/jiot.2023.3253602,https://openalex.org/W4323519173,https://doi.org/10.1109/jiot.2023.3253602,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0414,F24,A massively parallel infrastructure for adaptive multiscale simulations,2019,https://doi.org/10.1145/3295500.3356197,https://openalex.org/W2987468355,https://doi.org/10.1145/3295500.3356197,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0415,F25,Gradient-based learning applied to document recognition,1998,https://doi.org/10.1109/5.726791,https://openalex.org/W2112796928,https://doi.org/10.1109/5.726791,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0416,F25,Quantum machine learning,2017,https://doi.org/10.1038/nature23474,https://openalex.org/W2559394418,https://doi.org/10.1038/nature23474,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0417,F25,Machine learning for molecular and materials science,2018,https://doi.org/10.1038/s41586-018-0337-2,https://openalex.org/W2884430236,https://doi.org/10.1038/s41586-018-0337-2,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0418,F25,"Machine Learning: Algorithms, Real-World Applications and Research Directions",2021,https://doi.org/10.1007/s42979-021-00592-x,https://openalex.org/W3135028703,https://doi.org/10.1007/s42979-021-00592-x,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0419,F25,Kernel methods in machine learning,2008,https://doi.org/10.1214/009053607000000677,https://openalex.org/W2168029744,https://doi.org/10.1214/009053607000000677,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0420,F25,Recent advances and applications of machine learning in solid-state materials science,2019,https://doi.org/10.1038/s41524-019-0221-0,https://openalex.org/W2968923792,https://doi.org/10.1038/s41524-019-0221-0,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0421,F25,Advances and Open Problems in Federated Learning,2020,https://doi.org/10.1561/2200000083,https://openalex.org/W2995022099,https://doi.org/10.1561/2200000083,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0422,F25,Machine learning in materials informatics: recent applications and prospects,2017,https://doi.org/10.1038/s41524-017-0056-5,https://openalex.org/W2963784900,https://doi.org/10.1038/s41524-017-0056-5,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0423,F25,Machine learning &amp; artificial intelligence in the quantum domain: a review of recent progress,2018,https://doi.org/10.1088/1361-6633/aab406,https://openalex.org/W2792315573,https://doi.org/10.1088/1361-6633/aab406,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0424,F25,Machine learning in bioinformatics,2006,https://doi.org/10.1093/bib/bbk007,https://openalex.org/W2098740506,https://doi.org/10.1093/bib/bbk007,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0425,F25,"A review on machine learning in 3D printing: applications, potential, and challenges",2020,https://doi.org/10.1007/s10462-020-09876-9,https://openalex.org/W3043532440,https://doi.org/10.1007/s10462-020-09876-9,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0426,F25,Performance and Cost Assessment of Machine Learning Interatomic Potentials,2020,https://doi.org/10.1021/acs.jpca.9b08723,https://openalex.org/W3000291311,https://doi.org/10.1021/acs.jpca.9b08723,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0427,F25,Machine Learning Interatomic Potentials as Emerging Tools for Materials Science,2019,https://doi.org/10.1002/adma.201902765,https://openalex.org/W2971894235,https://doi.org/10.1002/adma.201902765,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0428,F25,The Connection Machine,1987,https://doi.org/10.1038/scientificamerican0687-108,https://openalex.org/W2158365276,https://doi.org/10.1038/scientificamerican0687-108,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0429,F25,A review on machine learning approaches and trends in drug discovery,2021,https://doi.org/10.1016/j.csbj.2021.08.011,https://openalex.org/W3194368700,https://doi.org/10.1016/j.csbj.2021.08.011,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0430,F25,DScribe: Library of descriptors for machine learning in materials science,2019,https://doi.org/10.1016/j.cpc.2019.106949,https://openalex.org/W2976720228,https://doi.org/10.1016/j.cpc.2019.106949,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0431,F25,Selecting critical features for data classification based on machine learning methods,2020,https://doi.org/10.1186/s40537-020-00327-4,https://openalex.org/W3044853528,https://doi.org/10.1186/s40537-020-00327-4,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0432,F25,Machine Learning and Its Applications to Biology,2007,https://doi.org/10.1371/journal.pcbi.0030116,https://openalex.org/W2137219016,https://doi.org/10.1371/journal.pcbi.0030116,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0433,F25,Artificial intelligence and machine learning in design of mechanical materials,2020,https://doi.org/10.1039/d0mh01451f,https://openalex.org/W3113317199,https://doi.org/10.1039/d0mh01451f,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0434,F25,Machine learning in additive manufacturing: State-of-the-art and perspectives,2020,https://doi.org/10.1016/j.addma.2020.101538,https://openalex.org/W3049618663,https://doi.org/10.1016/j.addma.2020.101538,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0435,F25,Machine learning for perovskite materials design and discovery,2021,https://doi.org/10.1038/s41524-021-00495-8,https://openalex.org/W3129039627,https://doi.org/10.1038/s41524-021-00495-8,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0436,F25,Challenges in Deploying Machine Learning: A Survey of Case Studies,2022,https://doi.org/10.1145/3533378,https://openalex.org/W3104128335,https://doi.org/10.1145/3533378,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0437,F25,Simulating lattice gauge theories within quantum technologies,2020,https://doi.org/10.1140/epjd/e2020-100571-8,https://openalex.org/W2989469896,https://doi.org/10.1140/epjd/e2020-100571-8,include_screen,Title matches LFT/sampler scope.,metadata
C0438,F26,['Stochastic truncation method for Hamiltonian lattice field theory'],"{'date-parts': [[1989, 6, 15]]}",10.1103/physrevd.39.3772,,https://doi.org/10.1103/physrevd.39.3772,include_screen,Title matches LFT/sampler scope.,metadata
C0439,F26,['Galerkin formulation of path integrals in lattice field theory'],"{'date-parts': [[2025, 10, 27]]}",10.1088/1751-8121/ae1273,,https://doi.org/10.1088/1751-8121/ae1273,include_screen,Title matches LFT/sampler scope.,metadata
C0440,F26,['Lattice Field Theory'],"{'date-parts': [[2019, 10, 17]]}",10.1017/9781108624992.066,,https://doi.org/10.1017/9781108624992.066,include_screen,Title matches LFT/sampler scope.,metadata
C0441,F26,['A Stochastic Sampler'],"{'date-parts': [[1993, 12]]}",10.1111/j.1749-6632.1993.tb24676.x,,https://doi.org/10.1111/j.1749-6632.1993.tb24676.x,include_screen,Title matches LFT/sampler scope.,metadata
C0442,F26,['Lattice quantum field theory'],{'date-parts': [[2010]]},10.4249/scholarpedia.8613,,https://doi.org/10.4249/scholarpedia.8613,include_screen,Title matches LFT/sampler scope.,metadata
C0443,F26,['Lattice field theory fundamentals'],"{'date-parts': [[2011, 8, 25]]}",10.1093/acprof:oso/9780199691609.003.0001,,https://doi.org/10.1093/acprof:oso/9780199691609.003.0001,include_screen,Title matches LFT/sampler scope.,metadata
C0444,F26,['Lattice String Field Theory'],"{'date-parts': [[2011, 6, 6]]}",10.22323/1.105.0047,,https://doi.org/10.22323/1.105.0047,include_screen,Title matches LFT/sampler scope.,metadata
C0445,F26,['Embedding lattice field theory in continuum field theory'],"{'date-parts': [[1980, 4, 15]]}",10.1103/physrevd.21.2270,,https://doi.org/10.1103/physrevd.21.2270,include_screen,Title matches LFT/sampler scope.,metadata
C0446,F26,['Stochastic Neural Field Theory'],{'date-parts': [[2013]]},10.1007/978-1-4614-7320-6_77-3,,https://doi.org/10.1007/978-1-4614-7320-6_77-3,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0447,F26,['Rough path theory and stochastic calculus'],"{'date-parts': [[2019, 3, 21]]}",10.1090/suga/440,,https://doi.org/10.1090/suga/440,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0448,F28,Ant Colony Sampling with GFlowNets for Combinatorial Optimization,2024,https://doi.org/10.48550/arxiv.2403.07041,https://openalex.org/W4392781642,http://arxiv.org/abs/2403.07041,include_screen,Title matches LFT/sampler scope.,metadata
C0449,F28,DynGFN: Towards Bayesian Inference of Gene Regulatory Networks with GFlowNets,2023,https://doi.org/10.48550/arxiv.2302.04178,https://openalex.org/W4320087118,http://arxiv.org/abs/2302.04178,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0450,F28,Let the Flows Tell: Solving Graph Combinatorial Optimization Problems with GFlowNets,2023,https://doi.org/10.48550/arxiv.2305.17010,https://openalex.org/W4378760003,http://arxiv.org/abs/2305.17010,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0451,F28,Streaming Bayes GFlowNets,2024,https://doi.org/10.48550/arxiv.2411.05899,https://openalex.org/W4404400416,http://arxiv.org/abs/2411.05899,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0452,F28,torchgfn: A PyTorch GFlowNet library,2023,https://doi.org/10.48550/arxiv.2305.14594,https://openalex.org/W4378470894,http://arxiv.org/abs/2305.14594,monitor,Adjacent method/failure term; retain for monitoring.,metadata
