QueryID,Rank,SourceID,DOI,Title,Year,CitedByCount,PrimaryURL
F23,1,https://openalex.org/W1963988846,https://doi.org/10.1080/00018730701223200,Ultracold atomic gases in optical lattices: mimicking condensed matter physics and beyond,2007,2114,https://doi.org/10.1080/00018730701223200
F23,2,https://openalex.org/W2059920596,https://doi.org/10.1016/j.physrep.2012.03.005,Light propagation and localization in modulated photonic lattices and waveguides,2012,470,https://doi.org/10.1016/j.physrep.2012.03.005
F23,3,https://openalex.org/W2731639076,https://doi.org/10.1016/j.jmps.2017.07.003,Elastic and failure response of imperfect three-dimensional metallic lattices: the role of geometric defects induced by Selective Laser Melting,2017,499,https://doi.org/10.1016/j.jmps.2017.07.003
F23,4,https://openalex.org/W4389488975,https://doi.org/10.1103/physrevd.108.114501,Detecting and mitigating mode-collapse for flow-based sampling of lattice field theories,2023,25,https://doi.org/10.1103/physrevd.108.114501
F23,5,https://openalex.org/W4382395088,https://doi.org/10.1103/physrevd.107.113003,Fast and accurate simulations of calorimeter showers with normalizing flows,2023,90,https://doi.org/10.1103/physrevd.107.113003
F23,6,https://openalex.org/W2095270755,https://doi.org/10.1051/0004-6361/200811323,Semi-global simulations of the magneto-rotational instability in core collapse supernovae,2009,174,https://doi.org/10.1051/0004-6361/200811323
F23,7,https://openalex.org/W2111523137,https://doi.org/10.1063/1.3392774,Lattice Boltzmann methods for thermal flows: Continuum limit and applications to compressible Rayleigh–Taylor systems,2010,95,https://doi.org/10.1063/1.3392774
F23,8,https://openalex.org/W3203323655,https://doi.org/10.1016/j.apenergy.2021.117871,A deep generative model for probabilistic energy forecasting in power systems: normalizing flows,2022,111,https://orbi.uliege.be/handle/2268/262347
F23,9,https://openalex.org/W2122803078,https://doi.org/10.1523/jneurosci.23-35-11167.2003,Neuronal Avalanches in Neocortical Circuits,2003,2392,https://doi.org/10.1523/jneurosci.23-35-11167.2003
F23,10,https://openalex.org/W2970581640,https://doi.org/10.1117/1.ap.1.4.046004,Gap-type dark localized modes in a Bose–Einstein condensate with optical lattices,2019,63,https://doi.org/10.1117/1.ap.1.4.046004
F23,11,https://openalex.org/W4327938911,https://doi.org/10.1103/physrevd.107.l051504,Learning trivializing gradient flows for lattice gauge theories,2023,32,https://doi.org/10.1103/physrevd.107.l051504
F23,12,https://openalex.org/W2030096216,https://doi.org/10.1016/j.actamat.2010.11.001,Growth and collapse of nanovoids in tantalum monocrystals,2010,98,https://doi.org/10.1016/j.actamat.2010.11.001
F23,13,https://openalex.org/W2340298049,https://doi.org/10.1103/physrevd.96.064015,Lattice quantum gravity and asymptotic safety,2017,84,https://doi.org/10.1103/physrevd.96.064015
F23,14,https://openalex.org/W4389674942,https://doi.org/10.21468/scipostphys.15.6.238,Learning lattice quantum field theories with equivariant continuous flows,2023,35,https://doi.org/10.21468/scipostphys.15.6.238
F23,15,https://openalex.org/W2888599914,https://doi.org/10.1093/nsr/nwy084,Flow units as dynamic defects in metallic glassy materials,2018,148,https://doi.org/10.1093/nsr/nwy084
F23,16,https://openalex.org/W2035178137,https://doi.org/10.1103/physreve.68.011306,Jamming at zero temperature and zero applied stress: The epitome of disorder,2003,1618,https://doi.org/10.1103/physreve.68.011306
F23,17,https://openalex.org/W2989775644,https://doi.org/10.1007/jhep05(2020)126,Nucleon axial structure from lattice QCD,2020,80,https://doi.org/10.1007/jhep05(2020)126
F23,18,https://openalex.org/W4381800146,https://doi.org/10.1126/sciadv.adh1718,IrO <i> <sub>x</sub> </i> · <i>n</i> H <sub>2</sub> O with lattice water–assisted oxygen exchange for high-performance proton exchange membrane water electrolyzers,2023,276,https://doi.org/10.1126/sciadv.adh1718
F23,19,https://openalex.org/W4327545559,https://doi.org/10.1016/j.tws.2023.110650,Enhanced energy absorption performance of 3D printed 2D auxetic lattices,2023,76,https://doi.org/10.1016/j.tws.2023.110650
F23,20,https://openalex.org/W2496447618,https://doi.org/10.1149/2.0201610jes,Electrochemical Flow-Cell Setup for In Situ X-ray Investigations,2016,126,https://doi.org/10.1149/2.0201610jes
F23,21,https://openalex.org/W4381383218,https://doi.org/10.1007/s11665-023-08423-1,A Review on Factors Affecting the Mechanical Properties of Additively-Manufactured Lattice Structures,2023,86,https://doi.org/10.1007/s11665-023-08423-1
F23,22,https://openalex.org/W4392730905,https://doi.org/10.1007/jhep02(2024)048,Sampling the lattice Nambu-Goto string using Continuous Normalizing Flows,2024,14,https://doi.org/10.1007/jhep02(2024)048
F23,23,https://openalex.org/W3217363338,https://doi.org/10.22323/1.396.0338,Machine Learning of Thermodynamic Observables in the Presence of Mode Collapse,2022,20,https://doi.org/10.22323/1.396.0338
F23,24,https://openalex.org/W2181914484,https://doi.org/10.1109/jstars.2013.2271445,A Global Human Settlement Layer From Optical HR/VHR RS Data: Concept and First Results,2013,462,https://doi.org/10.1109/jstars.2013.2271445
F23,25,https://openalex.org/W4220689857,https://doi.org/10.3390/polym14061116,Experimental and Numerical Investigation of a Lattice Structure for Energy Absorption: Application to the Design of an Automotive Crash Absorber,2022,80,https://doi.org/10.3390/polym14061116
F24,1,https://openalex.org/W2941443959,https://doi.org/10.1103/physrevd.100.034515,Flow-based generative models for Markov chain Monte Carlo in lattice field theory,2019,228,https://doi.org/10.1103/physrevd.100.034515
F24,2,https://openalex.org/W2120159535,https://doi.org/10.1207/s15516709cog0000_89,Learning Phonology With Substantive Bias: An Experimental and Computational Study of Velar Palatalization,2006,404,https://doi.org/10.1207/s15516709cog0000_89
F24,3,https://openalex.org/W4388334765,https://doi.org/10.1140/epja/s10050-023-01154-w,Aspects of scaling and scalability for flow-based sampling of lattice QCD,2023,31,https://doi.org/10.1140/epja/s10050-023-01154-w
F24,4,https://openalex.org/W2019792447,https://doi.org/10.1561/2000000035,Markov Random Fields in Image Segmentation,2012,105,https://doi.org/10.1561/2000000035
F24,5,https://openalex.org/W4385583918,https://doi.org/10.1038/s42254-023-00616-w,Advances in machine-learning-based sampling motivated by lattice quantum chromodynamics,2023,30,https://doi.org/10.1038/s42254-023-00616-w
F24,6,https://openalex.org/W4309137076,https://doi.org/10.48550/arxiv.2211.07541,Aspects of scaling and scalability for flow-based sampling of lattice QCD,2022,5,http://arxiv.org/abs/2211.07541
F24,7,https://openalex.org/W4403834027,https://doi.org/10.1038/s42254-024-00770-9,Challenges and opportunities in quantum optimization,2024,155,https://doi.org/10.1038/s42254-024-00770-9
F24,8,https://openalex.org/W4404580258,https://doi.org/10.1021/acs.chemrev.4c00572,Data Generation for Machine Learning Interatomic Potentials and Beyond,2024,136,https://doi.org/10.1021/acs.chemrev.4c00572
F24,9,https://openalex.org/W2123585936,https://doi.org/10.1017/atsip.2013.9,"A tutorial survey of architectures, algorithms, and applications for deep learning",2014,739,https://doi.org/10.1017/atsip.2013.9
F24,10,https://openalex.org/W3154404009,https://doi.org/10.3389/fphy.2021.641859,"Random Fields in Physics, Biology and Data Science",2021,27,https://doi.org/10.3389/fphy.2021.641859
F24,11,https://openalex.org/W3170230818,https://doi.org/10.1103/physrevd.104.114507,Flow-based sampling for fermionic lattice field theories,2021,4,https://doi.org/10.1103/physrevd.104.114507
F24,12,https://openalex.org/W4409994457,https://doi.org/10.1103/physrevd.111.074517,Scaling of stochastic normalizing flows in SU(3) lattice gauge theory,2025,5,https://doi.org/10.1103/physrevd.111.074517
F24,13,https://openalex.org/W1575579109,,Semantic sensor data search in a large-scale federated sensor network,2011,52,https://oa.upm.es/10294/
F24,14,https://openalex.org/W3024586266,https://doi.org/10.1088/2632-2153/abc17d,Quantum machine learning in high energy physics,2020,103,https://doi.org/10.1088/2632-2153/abc17d
F24,15,https://openalex.org/W4389750777,https://doi.org/10.2172/2229681,"Quantum Optimization: Potential, Challenges, and the Path Forward",2023,64,https://doi.org/10.2172/2229681
F24,16,https://openalex.org/W2956901944,https://doi.org/10.1007/s42452-019-0872-y,A survey on multi-robot coverage path planning for model reconstruction and mapping,2019,175,https://doi.org/10.1007/s42452-019-0872-y
F24,17,https://openalex.org/W2903750521,https://doi.org/10.1016/j.actbio.2018.12.014,Looking deep into nature: A review of micro-computed tomography in biomimicry,2018,83,https://doi.org/10.1016/j.actbio.2018.12.014
F24,18,https://openalex.org/W4404458360,https://doi.org/10.1029/2023rg000815,Carbon Mineralization in Fractured Mafic and Ultramafic Rocks: A Review,2024,76,https://doi.org/10.1029/2023rg000815
F24,19,https://openalex.org/W2328078142,https://doi.org/10.1017/s0140525x16001837,Building machines that learn and think like people,2016,170,https://doi.org/10.1017/s0140525x16001837
F24,20,https://openalex.org/W3195321391,https://doi.org/10.1038/s41598-021-95523-4,Learning spin liquids on a honeycomb lattice with artificial neural networks,2021,4,https://doi.org/10.1038/s41598-021-95523-4
F24,21,https://openalex.org/W4294292691,https://doi.org/10.1038/s41524-022-00872-x,Training data selection for accuracy and transferability of interatomic potentials,2022,54,https://doi.org/10.1038/s41524-022-00872-x
F24,22,https://openalex.org/W4387096212,https://doi.org/10.1038/s41598-023-42823-6,Predictive scale-bridging simulations through active learning,2023,7,https://doi.org/10.1038/s41598-023-42823-6
F24,23,https://openalex.org/W4414534718,https://doi.org/10.21468/scipostphys.19.3.077,Super-resolving normalising flows for lattice field theories,2025,1,https://doi.org/10.21468/scipostphys.19.3.077
F24,24,https://openalex.org/W4323519173,https://doi.org/10.1109/jiot.2023.3253602,"The Internet of Sounds: Convergent Trends, Insights, and Future Directions",2023,82,https://doi.org/10.1109/jiot.2023.3253602
F24,25,https://openalex.org/W2987468355,https://doi.org/10.1145/3295500.3356197,A massively parallel infrastructure for adaptive multiscale simulations,2019,55,https://doi.org/10.1145/3295500.3356197
F25,1,https://openalex.org/W2112796928,https://doi.org/10.1109/5.726791,Gradient-based learning applied to document recognition,1998,58426,https://doi.org/10.1109/5.726791
F25,2,https://openalex.org/W2559394418,https://doi.org/10.1038/nature23474,Quantum machine learning,2017,4493,https://doi.org/10.1038/nature23474
F25,3,https://openalex.org/W2884430236,https://doi.org/10.1038/s41586-018-0337-2,Machine learning for molecular and materials science,2018,4606,https://doi.org/10.1038/s41586-018-0337-2
F25,4,https://openalex.org/W3135028703,https://doi.org/10.1007/s42979-021-00592-x,"Machine Learning: Algorithms, Real-World Applications and Research Directions",2021,5182,https://doi.org/10.1007/s42979-021-00592-x
F25,5,https://openalex.org/W2168029744,https://doi.org/10.1214/009053607000000677,Kernel methods in machine learning,2008,1601,https://doi.org/10.1214/009053607000000677
F25,6,https://openalex.org/W2968923792,https://doi.org/10.1038/s41524-019-0221-0,Recent advances and applications of machine learning in solid-state materials science,2019,2421,https://doi.org/10.1038/s41524-019-0221-0
F25,7,https://openalex.org/W2995022099,https://doi.org/10.1561/2200000083,Advances and Open Problems in Federated Learning,2020,4814,https://doi.org/10.1561/2200000083
F25,8,https://openalex.org/W2963784900,https://doi.org/10.1038/s41524-017-0056-5,Machine learning in materials informatics: recent applications and prospects,2017,1780,https://doi.org/10.1038/s41524-017-0056-5
F25,9,https://openalex.org/W4288039037,https://doi.org/10.1007/s10915-022-01939-z,Scientific Machine Learning Through Physics–Informed Neural Networks: Where we are and What’s Next,2022,2375,https://doi.org/10.1007/s10915-022-01939-z
F25,10,https://openalex.org/W2792315573,https://doi.org/10.1088/1361-6633/aab406,Machine learning &amp; artificial intelligence in the quantum domain: a review of recent progress,2018,1038,https://doi.org/10.1088/1361-6633/aab406
F25,11,https://openalex.org/W2098740506,https://doi.org/10.1093/bib/bbk007,Machine learning in bioinformatics,2006,868,https://doi.org/10.1093/bib/bbk007
F25,12,https://openalex.org/W2120145199,https://doi.org/10.1088/0953-8984/21/39/395502,QUANTUM ESPRESSO: a modular and open-source software project for quantum simulations of materials,2009,28915,https://doi.org/10.1088/0953-8984/21/39/395502
F25,13,https://openalex.org/W3043532440,https://doi.org/10.1007/s10462-020-09876-9,"A review on machine learning in 3D printing: applications, potential, and challenges",2020,628,https://doi.org/10.1007/s10462-020-09876-9
F25,14,https://openalex.org/W3000291311,https://doi.org/10.1021/acs.jpca.9b08723,Performance and Cost Assessment of Machine Learning Interatomic Potentials,2020,930,https://doi.org/10.1021/acs.jpca.9b08723
F25,15,https://openalex.org/W2971894235,https://doi.org/10.1002/adma.201902765,Machine Learning Interatomic Potentials as Emerging Tools for Materials Science,2019,1001,https://doi.org/10.1002/adma.201902765
F25,16,https://openalex.org/W2158365276,https://doi.org/10.1038/scientificamerican0687-108,The Connection Machine,1987,1614,https://doi.org/10.1038/scientificamerican0687-108
F25,17,https://openalex.org/W3194368700,https://doi.org/10.1016/j.csbj.2021.08.011,A review on machine learning approaches and trends in drug discovery,2021,480,https://doi.org/10.1016/j.csbj.2021.08.011
F25,18,https://openalex.org/W2976720228,https://doi.org/10.1016/j.cpc.2019.106949,DScribe: Library of descriptors for machine learning in materials science,2019,816,https://doi.org/10.1016/j.cpc.2019.106949
F25,19,https://openalex.org/W3044853528,https://doi.org/10.1186/s40537-020-00327-4,Selecting critical features for data classification based on machine learning methods,2020,980,https://doi.org/10.1186/s40537-020-00327-4
F25,20,https://openalex.org/W2137219016,https://doi.org/10.1371/journal.pcbi.0030116,Machine Learning and Its Applications to Biology,2007,667,https://doi.org/10.1371/journal.pcbi.0030116
F25,21,https://openalex.org/W3113317199,https://doi.org/10.1039/d0mh01451f,Artificial intelligence and machine learning in design of mechanical materials,2020,660,https://doi.org/10.1039/d0mh01451f
F25,22,https://openalex.org/W3049618663,https://doi.org/10.1016/j.addma.2020.101538,Machine learning in additive manufacturing: State-of-the-art and perspectives,2020,683,https://doi.org/10.1016/j.addma.2020.101538
F25,23,https://openalex.org/W3129039627,https://doi.org/10.1038/s41524-021-00495-8,Machine learning for perovskite materials design and discovery,2021,502,https://doi.org/10.1038/s41524-021-00495-8
F25,24,https://openalex.org/W3104128335,https://doi.org/10.1145/3533378,Challenges in Deploying Machine Learning: A Survey of Case Studies,2022,571,https://doi.org/10.1145/3533378
F25,25,https://openalex.org/W2989469896,https://doi.org/10.1140/epjd/e2020-100571-8,Simulating lattice gauge theories within quantum technologies,2020,478,https://doi.org/10.1140/epjd/e2020-100571-8
F26,1,,10.22323/1.430.0005,['Stochastic normalizing flows for lattice field theory'],"{'date-parts': [[2022, 12, 6]]}",,https://doi.org/10.22323/1.430.0005
F26,2,,10.1103/physrevd.39.3772,['Stochastic truncation method for Hamiltonian lattice field theory'],"{'date-parts': [[1989, 6, 15]]}",,https://doi.org/10.1103/physrevd.39.3772
F26,3,,10.22323/1.466.0037,['Diffusion models and stochastic quantisation in lattice field theory'],"{'date-parts': [[2025, 1, 22]]}",,https://doi.org/10.22323/1.466.0037
F26,4,,10.1007/jhep05(2024)060,['Diffusion models as stochastic quantization in lattice field theory'],"{'date-parts': [[2024, 5, 7]]}",,https://doi.org/10.1007/jhep05(2024)060
F26,5,,10.1088/1751-8121/ae1273,['Galerkin formulation of path integrals in lattice field theory'],"{'date-parts': [[2025, 10, 27]]}",,https://doi.org/10.1088/1751-8121/ae1273
F26,6,,10.1017/9781108624992.066,['Lattice Field Theory'],"{'date-parts': [[2019, 10, 17]]}",,https://doi.org/10.1017/9781108624992.066
F26,7,,10.1007/978-1-4612-0507-4_15,['Lattice Field Theory'],{'date-parts': [[2000]]},,https://doi.org/10.1007/978-1-4612-0507-4_15
F26,8,,10.1007/978-3-032-14357-0_14,['Lattice Field Theory'],{'date-parts': [[2026]]},,https://doi.org/10.1007/978-3-032-14357-0_14
F26,9,,10.1007/978-981-16-6234-8_3,['Lattice Field Theory'],{'date-parts': [[2021]]},,https://doi.org/10.1007/978-981-16-6234-8_3
F26,10,,10.29172/81b06dce-2254-4dd1-99ad-cf1e3db77cdf,['Lattice field theory'],,,https://doi.org/10.29172/81b06dce-2254-4dd1-99ad-cf1e3db77cdf
F26,11,,10.1142/s0218301307008355,['LATTICE FIELD THEORY'],"{'date-parts': [[2007, 10]]}",,https://doi.org/10.1142/s0218301307008355
F26,12,,10.1017/9781108691550.018,['Lattice Field Theory'],"{'date-parts': [[2019, 7, 11]]}",,https://doi.org/10.1017/9781108691550.018
F26,13,,10.1016/0920-5632(90)90456-5,['Lattice field theory'],"{'date-parts': [[1990, 8]]}",,https://doi.org/10.1016/0920-5632(90)90456-5
F26,14,,10.1111/j.1749-6632.1993.tb24676.x,['A Stochastic Sampler'],"{'date-parts': [[1993, 12]]}",,https://doi.org/10.1111/j.1749-6632.1993.tb24676.x
F26,15,,10.4249/scholarpedia.8613,['Lattice quantum field theory'],{'date-parts': [[2010]]},,https://doi.org/10.4249/scholarpedia.8613
F26,16,,10.1093/acprof:oso/9780199691609.003.0001,['Lattice field theory fundamentals'],"{'date-parts': [[2011, 8, 25]]}",,https://doi.org/10.1093/acprof:oso/9780199691609.003.0001
F26,17,,10.22323/1.105.0047,['Lattice String Field Theory'],"{'date-parts': [[2011, 6, 6]]}",,https://doi.org/10.22323/1.105.0047
F26,18,,10.1103/physrevd.21.2270,['Embedding lattice field theory in continuum field theory'],"{'date-parts': [[1980, 4, 15]]}",,https://doi.org/10.1103/physrevd.21.2270
F26,19,,10.1007/978-1-4614-7320-6_77-3,['Stochastic Neural Field Theory'],{'date-parts': [[2013]]},,https://doi.org/10.1007/978-1-4614-7320-6_77-3
F26,20,,10.1090/suga/440,['Rough path theory and stochastic calculus'],"{'date-parts': [[2019, 3, 21]]}",,https://doi.org/10.1090/suga/440
F28,1,https://openalex.org/W4392781642,https://doi.org/10.48550/arxiv.2403.07041,Ant Colony Sampling with GFlowNets for Combinatorial Optimization,2024,3,http://arxiv.org/abs/2403.07041
F28,2,https://openalex.org/W4320087118,https://doi.org/10.48550/arxiv.2302.04178,DynGFN: Towards Bayesian Inference of Gene Regulatory Networks with GFlowNets,2023,3,http://arxiv.org/abs/2302.04178
F28,3,https://openalex.org/W4378760003,https://doi.org/10.48550/arxiv.2305.17010,Let the Flows Tell: Solving Graph Combinatorial Optimization Problems with GFlowNets,2023,3,http://arxiv.org/abs/2305.17010
F28,4,https://openalex.org/W4404400416,https://doi.org/10.48550/arxiv.2411.05899,Streaming Bayes GFlowNets,2024,1,http://arxiv.org/abs/2411.05899
F28,5,https://openalex.org/W4378470894,https://doi.org/10.48550/arxiv.2305.14594,torchgfn: A PyTorch GFlowNet library,2023,1,http://arxiv.org/abs/2305.14594
F28,6,https://openalex.org/W4414886939,https://doi.org/10.48550/arxiv.2505.19552,On scalable and efficient training of diffusion samplers,2025,1,http://arxiv.org/abs/2505.19552
F28,7,https://openalex.org/W4406060247,https://doi.org/10.48550/arxiv.2407.13734,Understanding Reinforcement Learning-Based Fine-Tuning of Diffusion Models: A Tutorial and Review,2024,4,http://arxiv.org/abs/2407.13734
F28,8,https://openalex.org/W4318718891,https://doi.org/10.48550/arxiv.2301.12594,A theory of continuous generative flow networks,2023,6,http://arxiv.org/abs/2301.12594
F28,9,https://openalex.org/W4409347738,https://doi.org/10.1609/aaai.v39i19.34194,Denoising Diffusion Variational Inference: Diffusion Models as Expressive Variational Posteriors,2025,2,https://doi.org/10.1609/aaai.v39i19.34194
F28,10,https://openalex.org/W4383180711,https://doi.org/10.48550/arxiv.2307.01198,Improved sampling via learned diffusions,2023,2,http://arxiv.org/abs/2307.01198
F28,11,https://openalex.org/W4390690178,https://doi.org/10.48550/arxiv.2401.02739,Denoising Diffusion Variational Inference: Diffusion Models as Expressive Variational Posteriors,2024,1,http://arxiv.org/abs/2401.02739
F28,12,https://openalex.org/W4403365366,https://doi.org/10.48550/arxiv.2410.08134,Steering Masked Discrete Diffusion Models via Discrete Denoising Posterior Prediction,2024,2,http://arxiv.org/abs/2410.08134
F28,13,https://openalex.org/W4403322799,https://doi.org/10.48550/arxiv.2410.04542,Generative Flows on Synthetic Pathway for Drug Design,2024,4,http://arxiv.org/abs/2410.04542
F28,14,https://openalex.org/W4391673418,https://doi.org/10.48550/arxiv.2402.04997,Generative Flows on Discrete State-Spaces: Enabling Multimodal Flows with Applications to Protein Co-Design,2024,10,https://pubmed.ncbi.nlm.nih.gov/38883240
F28,15,https://openalex.org/W7133364876,,Rooted Absorbed Prefix Trajectory Balance with Submodular Replay for GFlowNet Training,2026,0,https://arxiv.org/abs/2603.00454
F28,16,https://openalex.org/W4414972324,https://doi.org/10.48550/arxiv.2510.04792,Hybrid-Balance GFlowNet for Solving Vehicle Routing Problems,2025,0,http://arxiv.org/abs/2510.04792
F28,17,https://openalex.org/W4414588086,https://doi.org/10.48550/arxiv.2505.20110,Beyond the Proxy: Trajectory-Distilled Guidance for Offline GFlowNet Training,2025,0,https://arxiv.org/abs/2505.20110
F28,18,https://openalex.org/W4391766501,https://doi.org/10.48550/arxiv.2402.06121,Iterated Denoising Energy Matching for Sampling from Boltzmann Densities,2024,1,http://arxiv.org/abs/2402.06121
F28,19,https://openalex.org/W7160457131,,Stable GFlowNets with Probabilistic Guarantees,2026,0,https://arxiv.org/abs/2605.01729
F28,20,https://openalex.org/W4404088716,https://doi.org/10.48550/arxiv.2410.15474,Optimizing Backward Policies in GFlowNets via Trajectory Likelihood Maximization,2024,0,http://arxiv.org/abs/2410.15474
F28,21,https://openalex.org/W4387389999,https://doi.org/10.48550/arxiv.2310.02679,Diffusion Generative Flow Samplers: Improving learning signals through partial trajectory optimization,2023,0,http://arxiv.org/abs/2310.02679
F28,22,https://openalex.org/W4387323497,https://doi.org/10.48550/arxiv.2310.00386,Order-Preserving GFlowNets,2023,0,http://arxiv.org/abs/2310.00386
F28,23,https://openalex.org/W4302011549,https://doi.org/10.48550/arxiv.2210.00580,GFlowNets and variational inference,2022,0,http://arxiv.org/abs/2210.00580
F28,24,https://openalex.org/W4399554817,https://doi.org/10.48550/arxiv.2406.05426,Baking Symmetry into GFlowNets,2024,0,http://arxiv.org/abs/2406.05426
F28,25,https://openalex.org/W4399115222,https://doi.org/10.48550/arxiv.2405.16012,Pessimistic Backward Policy for GFlowNets,2024,0,http://arxiv.org/abs/2405.16012
F29,1,https://openalex.org/W7154655998,,Machine learning for four-dimensional SU(3) lattice gauge theories,2026,0,https://arxiv.org/abs/2604.12416
F29,2,https://openalex.org/W7153983726,https://doi.org/10.22323/1.518.0020,Machine learning for four-dimensional SU(3) lattice gauge theories,2026,0,https://doi.org/10.22323/1.518.0020
F29,3,https://openalex.org/W7126123636,,A scalable flow-based approach to mitigate topological freezing,2026,0,http://arxiv.org/abs/2601.20708
F29,4,https://openalex.org/W7167530069,https://doi.org/10.22323/1.518.0127,Computing quantum entanglement with machine learning,2026,0,https://doi.org/10.22323/1.518.0127
F29,5,https://openalex.org/W7165064378,,Machine Learning Topological Order from Defect Partition Functions,2026,0,https://arxiv.org/abs/2606.15799
F29,6,https://openalex.org/W4400600637,https://doi.org/10.48550/arxiv.2407.07203,Graph Reinforcement Learning for Exploring BSM Model Spaces,2024,0,http://arxiv.org/abs/2407.07203
F29,7,https://openalex.org/W2804871575,https://doi.org/10.7298/x4nz85nf,Topological excitations in a Bose gas &amp; sexual harassment reported by undergraduate physicists,2017,0,https://hdl.handle.net/1813/47903
F29,8,https://openalex.org/W4404397249,https://doi.org/10.3204/pubdb-2024-06641,Machine learning and optimization-based approaches to duality in statistical physics,2024,0,http://arxiv.org/abs/2411.04838
F29,9,https://openalex.org/W7167748867,,Pre-Strings Lectures on Artificial Intelligence,2026,0,https://arxiv.org/abs/2607.02905
F29,10,https://openalex.org/W4417466262,https://doi.org/10.1016/j.scib.2026.06.028,"Global fits and the search for new physics: past, present and future",2026,0,https://doi.org/10.1016/j.scib.2026.06.028
F29,11,https://openalex.org/W4386768283,https://doi.org/10.53846/goediss-10094,Improving Monte Carlo simulations in high energy physics using machine learning techniques,2023,0,http://dx.doi.org/10.53846/goediss-10094
F30,1,https://openalex.org/W7135020858,https://doi.org/10.1007/jhep03(2026)111,Physics-conditioned diffusion models for lattice gauge theory,2026,2,https://doi.org/10.1007/jhep03(2026)111
F30,2,https://openalex.org/W4391940875,https://doi.org/10.1038/s44386-026-00054-5,Generative AI for controllable protein sequence design: A survey,2026,4,https://doi.org/10.1038/s44386-026-00054-5
F30,3,https://openalex.org/W7152438784,https://doi.org/10.1007/jhep04(2026)051,Scaling flow-based approaches for topology sampling in SU(3) gauge theory,2026,1,https://doi.org/10.1007/jhep04(2026)051
F30,4,https://openalex.org/W4410217740,https://doi.org/10.1021/acs.jctc.5c00650,Machine Learning and Statistical Mechanics: Shared Synergies for Next Generation of Chemical Theory and Computation,2025,4,https://doi.org/10.1021/acs.jctc.5c00650
F30,5,https://openalex.org/W7164973951,,Stochastic Path Sampler For Lattice Field Theory,2026,0,https://arxiv.org/abs/2606.13790
F30,6,https://openalex.org/W7154539019,,Scalable Generative Sampling and Multilevel Estimation for Lattice Field Theories Near Criticality,2026,0,https://arxiv.org/abs/2604.10209
F30,7,https://openalex.org/W4414970452,https://doi.org/10.48550/arxiv.2510.03824,Proximal Diffusion Neural Sampler,2025,0,https://arxiv.org/abs/2510.03824
F30,8,https://openalex.org/W7153983726,https://doi.org/10.22323/1.518.0020,Machine learning for four-dimensional SU(3) lattice gauge theories,2026,0,https://doi.org/10.22323/1.518.0020
F30,9,https://openalex.org/W7154655998,,Machine learning for four-dimensional SU(3) lattice gauge theories,2026,0,https://arxiv.org/abs/2604.12416
F30,10,https://openalex.org/W7166531919,https://doi.org/10.22323/1.518.0257,Enhanced Sampling Techniques for Lattice Gauge Theory,2026,0,https://doi.org/10.22323/1.518.0257
F30,11,https://openalex.org/W7149873933,,Enhanced Sampling Techniques for Lattice Gauge Theory,2026,0,http://arxiv.org/abs/2604.01287
F30,12,https://openalex.org/W7160726880,,Diffusion model for SU(N) gauge theories,2026,0,https://arxiv.org/abs/2605.06134
F30,13,https://openalex.org/W7163520630,https://doi.org/10.1038/s41467-026-73900-9,Scalable Boltzmann generators for equilibrium sampling of large-scale materials,2026,1,https://doi.org/10.1038/s41467-026-73900-9
F30,14,https://openalex.org/W7163040575,https://doi.org/10.22323/1.518.0055,Generative sampling with physics-informed kernels,2026,0,https://doi.org/10.22323/1.518.0055
F30,15,https://openalex.org/W7128555027,,Discrete Adjoint Schrödinger Bridge Sampler,2026,0,http://arxiv.org/abs/2602.08243
F30,16,https://openalex.org/W7161353776,,The critical slowing down in diffusion models,2026,0,https://arxiv.org/abs/2605.12597
F30,17,https://openalex.org/W7162219302,,MetaDNS: Enhancing Exploration in Discrete Neural Samplers via Well-Tempered Metadynamics,2026,0,https://arxiv.org/abs/2605.21722
F30,18,https://openalex.org/W7131319238,,PackFlow: Generative Molecular Crystal Structure Prediction via Reinforcement Learning Alignment,2026,0,http://arxiv.org/abs/2602.20140
F30,19,https://openalex.org/W7167154332,,Diffusion-warm sampling of the XY model enables fast thermalization at scale,2026,0,https://arxiv.org/abs/2606.30773
F30,20,https://openalex.org/W7118052098,,Assessing generative modeling approaches for free energy estimates in condensed matter,2025,0,http://arxiv.org/abs/2512.23930
F30,21,https://openalex.org/W7160564820,,Flow Sampling: Learning to Sample from Unnormalized Densities via Denoising Conditional Processes,2026,0,https://arxiv.org/abs/2605.03984
F30,22,https://openalex.org/W7130617530,,MolCrystalFlow: Molecular Crystal Structure Prediction via Flow Matching,2026,0,http://arxiv.org/abs/2602.16020
F30,23,https://openalex.org/W7126123636,,A scalable flow-based approach to mitigate topological freezing,2026,0,http://arxiv.org/abs/2601.20708
F30,24,https://openalex.org/W7161090037,,CrystalREPA: Transferring Physical Priors from Universal MLIPs to Crystal Generative Models,2026,0,https://arxiv.org/abs/2605.08960
F30,25,https://openalex.org/W7161091818,,Spherical Boltzmann machines: a solvable theory of learning and generation in energy-based models,2026,0,https://arxiv.org/abs/2605.09031
L01,1,https://openalex.org/W2966746916,https://doi.org/10.1609/aaai.v33i01.33016834,CGMH: Constrained Sentence Generation by Metropolis-Hastings Sampling,2019,151,https://doi.org/10.1609/aaai.v33i01.33016834
